UserId,Date,Time,Direction,Contact,Phone,Content,Type
orig_user_006,2026-03-12,15:16:46,Received,MobileMoney,MobileMoney,"You have received 2000 XAF of AWOUZLA TANKO FIZAR ETS NSI-BAM ([PHONE_9419] ) on your Mobile Money 2026-03-12 15:16:45 account. Message from the sender: . Your new balance is 5575 XAF. Fee Paid: 0 XAF. Transaction ID: [PHONE_5497]. 237,000 SUPER PRIZES to win by making your MoMo transactions starting from 5237,000F. Transfers, payments, withdrawals... etc. Try your luck on *126# or on bit.ly/MyMoMo1 to enjoy UNBEATABLE RATES: 0 FCFA on your transfers and 1% on your withdrawals. Info: 8787 or [PHONE_8787]",SMS
orig_user_006,2026-03-12,15:20:43,Received,MobileMoney,MobileMoney,"You have transferred 5000 XAF to [CONTACT_E188] ([PHONE_4172]) from your mobile money account 67780137 at 2026-03-12 15:20:41 FEES 0 FCFA. Your new balance: 575 XAF. Message from sender: Happy birthday mama. Message to receiver: . Financial Transaction Id: [PHONE_2402]. 237,000 SUPER PRIZES to win by making your MoMo transactions starting from 5237F. Transfers, payments, withdrawals... etc. Try your luck on *126# or on bit.ly/MyMoMo1 to enjoy UNBEATABLE RATES: 0 FCFA on your transfers and 1% on your withdrawals. Info: 8787 or [PHONE_8787]",SMS
orig_user_007,2023-03-10,21:05:26,Received,MobileMoney,MobileMoney,Successful transfer  200 XAF to [CONTACT_D102] ([PHONE_2746]) from your mobile money account 50793952 at 2023-03-10 21:05:23. Your new balance: 1853 XAF. Message from sender: . Message to receiver: . Financial Transaction Id: [PHONE_0347]. Water is life. Pay your CAMWATER bill at zero fees on *126# option 2.,SMS
orig_user_007,2023-03-12,07:37:31,Received,MobileMoney,MobileMoney,Yello. Dial *126# to authorise payment of FCFA 500 from MTNC BUNDLES_FORFAITS. Approval ID: [PHONE_5402].,SMS
orig_user_007,2023-03-12,07:38:02,Received,MobileMoney,MobileMoney,"Hello, A transaction of 500 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2023-03-12 07:37:41. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:1353 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: [PHONE_8135]. External Transaction Id: 6636486775073887195.",SMS
orig_user_007,2023-03-12,17:16:06,Received,MobileMoney,MobileMoney,Yello. Dial *126# to authorise payment of FCFA 100 from MTNC BUNDLES_FORFAITS. Approval ID: [PHONE_2153].,SMS
orig_user_007,2023-03-12,17:16:37,Received,MobileMoney,MobileMoney,"Hello, A transaction of 100 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2023-03-12 17:16:15. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:1253 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: [PHONE_1635]. External Transaction Id: 3082835917789793489.",SMS
orig_user_007,2023-03-13,11:59:07,Received,MobileMoney,MobileMoney,Yello. Dial *126# to authorise payment of FCFA 100 from MTNC BUNDLES_FORFAITS. Approval ID: [PHONE_4498].,SMS
orig_user_007,2023-03-13,11:59:26,Received,MobileMoney,MobileMoney,"Hello, A transaction of 100 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2023-03-13 11:55:50. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:1153 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: [PHONE_8148]. External Transaction Id: 5848777162900593900.",SMS
orig_user_007,2023-03-15,08:30:15,Received,MobileMoney,MobileMoney,Yello. Dial *126# to authorise payment of FCFA 500 from MTNC BUNDLES_FORFAITS. Approval ID: [PHONE_6231].,SMS
orig_user_007,2023-03-15,08:30:33,Received,MobileMoney,MobileMoney,"Hello, A transaction of 500 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2023-03-15 08:30:12. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:653 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: [PHONE_9095]. External Transaction Id: 4675783438690178533.",SMS
orig_user_007,2023-03-16,08:18:11,Received,MobileMoney,MobileMoney,Successful transfer  100 XAF to [CONTACT_29A8] ([PHONE_8239]) from your mobile money account 50793952 at 2023-03-16 08:18:08. Your new balance: 553 XAF. Message from sender: . Message to receiver: . Financial Transaction Id: [PHONE_0695]. Water is life. Pay your CAMWATER bill at zero fees on *126# option 2.,SMS
orig_user_007,2023-03-16,20:56:50,Received,MobileMoney,MobileMoney,Successful transfer  500 XAF to [CONTACT_1636] ([PHONE_8053]) from your mobile money account 50793952 at 2023-03-16 20:56:47. Your new balance: 52 XAF. Message from sender: . Message to receiver: . Financial Transaction Id: [PHONE_9172]. Water is life. Pay your CAMWATER bill at zero fees on *126# option 2.,SMS
orig_user_007,2023-03-17,07:31:06,Received,MobileMoney,MobileMoney,"You have received 5100 XAF from DOUANLA ALBERT ETS BENITO ([PHONE_8072] ) on your mobile money account at 2023-03-17 07:31:05. Message from sender: . Your new balance: 5152 XAF. Financial Transaction Id: [PHONE_3969]. To easily see your last 10 transactions, download MoMo App on  http://onelink.to/8738x9.",SMS
orig_user_007,2023-03-17,07:39:40,Received,MobileMoney,MobileMoney,Successful transfer  5000 XAF to [CONTACT_9A91] ([PHONE_4830]) from your mobile money account 50793952 at 2023-03-17 07:39:37. Your new balance: 140 XAF. Message from sender: . Message to receiver: . Financial Transaction Id: [PHONE_2543]. Water is life. Pay your CAMWATER bill at zero fees on *126# option 2.,SMS
orig_user_007,2023-03-19,03:32:25,Received,MobileMoney,MobileMoney,Yello. Dial *126# to authorise payment of FCFA 100 from MTNC BUNDLES_FORFAITS. Approval ID: [PHONE_6159].,SMS
orig_user_007,2023-03-19,03:32:28,Received,MobileMoney,MobileMoney,"Hello, A transaction of 100 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2023-03-19 03:32:11. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:40 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: [PHONE_1119]. External Transaction Id: 2300776213279499185.",SMS
orig_user_007,2023-03-19,08:49:08,Received,MobileMoney,MobileMoney,"You have received 10200 XAF from NENG DEBORAH PENN MITACCUL SARL ([PHONE_0696] ) on your mobile money account at 2023-03-19 08:49:06. Message from sender: . Your new balance: 10240 XAF. Financial Transaction Id: [PHONE_2172]. To easily see your last 10 transactions, download MoMo App on  http://onelink.to/8738x9.",SMS
orig_user_007,2023-03-19,12:45:06,Received,MobileMoney,MobileMoney,Yello. Dial *126# to authorise payment of FCFA 500 from MTNC BUNDLES_FORFAITS. Approval ID: [PHONE_4336].,SMS
orig_user_007,2023-03-19,12:45:52,Received,MobileMoney,MobileMoney,"Hello, A transaction of 500 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2023-03-19 12:45:29. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:9740 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: [PHONE_7229]. External Transaction Id: 4211643974677347845.",SMS
orig_user_007,2023-03-19,15:31:14,Received,MobileMoney,MobileMoney,"You have received 20000 XAF from RICHARD LONGCHI ([PHONE_8468] ) on your mobile money account at 2023-03-19 15:31:12. Message from sender: . Your new balance: 29740 XAF. Financial Transaction Id: [PHONE_8517]. To easily see your last 10 transactions, download MoMo App on  http://onelink.to/8738x9.",SMS
orig_user_007,2023-03-19,16:55:11,Received,MobileMoney,MobileMoney,"You [CONTACT_EECD] ([PHONE_0995]) have via agent: SOSSI MARIE LMJ ([PHONE_8401] -), withdrawn 22000 XAF from your mobile money account: 50793952 at 2023-03-19 16:54:49 and you can now collect your money in cash. Your new balance: 7300 XAF. Fee paid: 440 XAF. Message from agent: -. Financial Transaction Id: [PHONE_9590]. For more security, initiate a cash withdrawal at [CONTACT_2CD1] *126*14*agent number*amount#.",SMS
orig_user_007,2023-03-21,10:41:02,Received,MobileMoney,MobileMoney,Successful transfer  5000 XAF to [CONTACT_790E] ([PHONE_4004]) from your mobile money account 50793952 at 2023-03-21 10:40:57. Your new balance: 2288 XAF. Message from sender: . Message to receiver: . Financial Transaction Id: [PHONE_1920]. Water is life. Pay your CAMWATER bill at zero fees on *126# option 2.,SMS
orig_user_007,2023-03-22,17:25:37,Received,MobileMoney,MobileMoney,"You have via agent , withdrawn 1500 FCFA from your mobile money account at 2023-03-22 17:25:09 and you can now collect your money in cash. Your new balance: 738 FCFA. Financial Transaction Id: [PHONE_6954]. For more security, initiate a cash withdrawal at [CONTACT_2CD1] *126*14*agent number*amount#.",SMS
orig_user_007,2023-03-22,20:58:46,Received,MobileMoney,MobileMoney,You have received 5100 XAF from [CONTACT_790E] ([PHONE_4004]) on your mobile money account at 2023-03-22 20:58:45. Message from sender: 1. Your new balance:5838 XAF. Financial Transaction Id: [PHONE_2377].,SMS
orig_user_007,2023-03-23,08:30:30,Received,MobileMoney,MobileMoney,"Hello, A transaction of 500 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2023-03-23 08:30:04. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:5338 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: [PHONE_9174]. External Transaction Id: 6488052062308911116.",SMS
orig_user_007,2023-03-23,08:31:02,Received,MobileMoney,MobileMoney,Yello. Dial *126# to authorise payment of FCFA 500 from MTNC BUNDLES_FORFAITS. Approval ID: [PHONE_2342].,SMS
orig_user_007,2023-03-25,13:19:15,Received,MobileMoney,MobileMoney,"You [CONTACT_EECD] ([PHONE_0995]) have via agent: TABOUGUIA EPSE KANA OCTAVIE MERVEILLE ETS BENITO ([PHONE_3257] -), withdrawn 2150 XAF from your mobile money account: 50793952 at 2023-03-25 13:19:12 and you can now collect your money in cash. Your new balance: 3138 XAF. Fee paid: 50 XAF. Message from agent: -. Financial Transaction Id: [PHONE_9877].",SMS
orig_user_007,2023-03-25,18:00:29,Received,MobileMoney,MobileMoney,You have transferred 500 XAF to [CONTACT_E9A6] ([PHONE_9381]) from your mobile money account 50793952 at 2023-03-25 18:00:26. Your new balance: 2636 XAF. Message from sender: . Message to receiver: . Financial Transaction Id: [PHONE_8872].,SMS
orig_user_007,2023-03-26,17:32:15,Received,MobileMoney,MobileMoney,Yello. Dial *126# to authorise payment of FCFA 100 from MTNC BUNDLES_FORFAITS. Approval ID: [PHONE_7447].,SMS
orig_user_007,2023-03-26,19:10:58,Received,MobileMoney,MobileMoney,You have transferred 100 XAF to Randy Fang Esah ([PHONE_1312]) from your mobile money account 50793952 at 2023-03-26 19:10:57. Your new balance: 2435 XAF. Message from sender: . Message to receiver: . Financial Transaction Id: [PHONE_5561].,SMS
orig_user_007,2023-03-28,18:08:48,Received,MobileMoney,MobileMoney,Yello. Dial *126# to authorise payment of FCFA 500 from MTNC BUNDLES_FORFAITS. Approval ID: [PHONE_0804].,SMS
orig_user_007,2023-03-28,18:08:54,Received,MobileMoney,MobileMoney,"Hello, A transaction of 500 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2023-03-28 18:08:47. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:1935 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: [PHONE_7923]. External Transaction Id: 7614426659478113396.",SMS
orig_user_007,2023-03-29,11:15:41,Received,MobileMoney,MobileMoney,You have transferred 1000 XAF to [CONTACT_1095] ([PHONE_8608]) from your mobile money account 50793952 at 2023-03-29 11:15:25. Your new balance: 931 XAF. Message from sender: . Message to receiver: . Financial Transaction Id: [PHONE_4804].,SMS
orig_user_007,2023-04-01,15:04:45,Received,MobileMoney,MobileMoney,You have received 3000 XAF from KOUAKAP EDOA MARTIN BUSNESCO BUSNESCO ([PHONE_2081] ) on your mobile money account at 2023-04-01 15:04:42. Message from sender: . Your new balance: 3931 XAF. Loyalty fee was 0 and loyalty reward was 0. Promotion was 0. Financial Transaction Id: [PHONE_3603].,SMS
orig_user_007,2023-04-02,12:42:31,Received,MobileMoney,MobileMoney,Solde Courant: 33 FCFA ; Solde disponible: 33 FCFA ; Solde Credit de communication: 1 FCFA; Cadeau MTN MoMo: 0.,SMS
orig_user_007,2023-04-02,13:04:28,Received,MobileMoney,MobileMoney,You have received 2100 XAF from [CONTACT_7D9E] ([PHONE_9255]) on your mobile money account at 2023-04-02 13:04:25. Message from sender: 0000. Your new balance:2133 XAF. Financial Transaction Id: [PHONE_1893].,SMS
orig_user_007,2023-04-02,13:35:10,Received,MobileMoney,MobileMoney,You have transferred 500 XAF to [CONTACT_963A] ([PHONE_2474]) from your mobile money account 50793952 at 2023-04-02 13:35:07. Your new balance: 3429 XAF. Message from sender: . Message to receiver: . Financial Transaction Id: [PHONE_0500].,SMS
orig_user_007,2023-04-02,17:01:49,Received,MobileMoney,MobileMoney,Yello. Dial *126# to authorise payment of FCFA 500 from MTNC BUNDLES_FORFAITS. Approval ID: [PHONE_7054].,SMS
orig_user_007,2023-04-02,17:41:24,Received,MobileMoney,MobileMoney,Yello. Dial *126# to authorise payment of FCFA 100 from MTNC BUNDLES_FORFAITS. Approval ID: [PHONE_6433].,SMS
orig_user_007,2023-04-02,17:41:51,Received,MobileMoney,MobileMoney,"Hello, A transaction of 100 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2023-04-02 17:41:28. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:2829 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: [PHONE_5026]. External Transaction Id: 6119200221449695825.",SMS
orig_user_007,2023-04-02,18:24:02,Received,MobileMoney,MobileMoney,You have received 5000 XAF from FOMONYUY LTD NEBA GLORY BINGWELAH ([PHONE_6747] ) on your mobile money account at 2023-04-02 18:23:43. Message from sender: . Your new balance: 7829 XAF. Loyalty fee was 0 and loyalty reward was 0. Promotion was 0. Financial Transaction Id: [PHONE_2513].,SMS
orig_user_007,2023-04-02,20:46:12,Received,MobileMoney,MobileMoney,You have transferred 1200 XAF to [CONTACT_1095] ([PHONE_8608]) from your mobile money account 50793952 at 2023-04-02 20:46:10. Your new balance: 6625 XAF. Message from sender: . Message to receiver: . Financial Transaction Id: [PHONE_0903].,SMS
orig_user_007,2023-04-02,20:50:13,Received,MobileMoney,MobileMoney,You have transferred 500 XAF to [CONTACT_796E] ([PHONE_6393]) from your mobile money account 50793952 at 2023-04-02 20:50:09. Your new balance: 6123 XAF. Message from sender: . Message to receiver: . Financial Transaction Id: [PHONE_9171].,SMS
orig_user_007,2023-04-05,07:46:08,Received,MobileMoney,MobileMoney,You have withdrawn 1000 XAF from your mobile m[CONTACT_ED2B]ey account at  [CONTACT_ED2B] 2023-04-05 07:45:32. Your new balance:3973 XAF. Financial Transaction Id: [PHONE_8002].,SMS
orig_user_007,2023-04-06,13:00:28,Received,MobileMoney,MobileMoney,You have transferred 2000 XAF to [CONTACT_020E] ([PHONE_6729]) from your mobile money account 50793952 at 2023-04-06 13:00:25. Your new balance: 1973 XAF. Message from sender: . Message to receiver: . Financial Transaction Id: [PHONE_2559].,SMS
orig_user_007,2023-04-06,13:40:43,Received,MobileMoney,MobileMoney,Yello. Dial *126# to authorise payment of FCFA 500 from MTNC BUNDLES_FORFAITS. Approval ID: [PHONE_0680].,SMS
orig_user_007,2023-04-06,13:40:45,Received,MobileMoney,MobileMoney,"Hello, A transaction of 500 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2023-04-06 13:40:35. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:1473 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: [PHONE_1339]. External Transaction Id: 1092745940350713053.",SMS
orig_user_007,2023-04-07,00:19:09,Received,MobileMoney,MobileMoney,You have transferred 300 XAF to ERNES AKO T [CONTACT_FAEA] ([PHONE_7743]) from your mobile money account 50793952 at 2023-04-07 00:19:09. Your new balance: 1171 XAF. Message from sender: . Message to receiver: . Financial Transaction Id: [PHONE_6639].,SMS
orig_user_007,2023-04-07,00:56:39,Received,MobileMoney,MobileMoney,Yello. Dial *126# to authorise payment of FCFA 200 from MTNC BUNDLES_FORFAITS. Approval ID: [PHONE_2006].,SMS
orig_user_007,2023-04-07,00:57:12,Received,MobileMoney,MobileMoney,"Hello, A transaction of 200 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2023-04-07 00:56:50. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:971 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: [PHONE_4753]. External Transaction Id: 7723172759694846856.",SMS
orig_user_007,2023-04-08,07:13:11,Received,MobileMoney,MobileMoney,Yello. Dial *126# to authorise payment of FCFA 100 from MTNC BUNDLES_FORFAITS. Approval ID: [PHONE_5353].,SMS
orig_user_007,2023-04-08,13:48:39,Received,MobileMoney,MobileMoney,"You [CONTACT_EECD] ([PHONE_0995]) have via agent: ARNAUD KEDA TEMATEU ([PHONE_8795] -), withdrawn 500 XAF from your mobile money account: 50793952 at 2023-04-08 13:48:36 and you can now collect your money in cash. Your new balance: 321 XAF. Fee paid: 50 XAF. Message from agent: -. Financial Transaction Id: [PHONE_5278]. Try to win up to 25000F everyday by making a withdrawal of at [CONTACT_8451] 2000F on *126*14*numero d'agent*montant#.",SMS
orig_user_007,2023-04-09,13:26:20,Received,MobileMoney,MobileMoney,Yello. Dial *126# to authorise payment of FCFA 249 from MTNC BUNDLES_FORFAITS. Approval ID: [PHONE_5192].,SMS
orig_user_007,2023-04-09,13:26:22,Received,MobileMoney,MobileMoney,"Hello, A transaction of 249 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2023-04-09 13:26:15. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:72 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: [PHONE_2757]. External Transaction Id: 70054401690658432.",SMS
orig_user_007,2023-04-09,17:49:34,Received,MobileMoney,MobileMoney,You have received 9000 XAF from EPIE YASMIN NJOLLE ETS SHALOME SERVICES ([PHONE_2622] ) on your mobile money account at 2023-04-09 17:49:32. Message from sender: . Your new balance: 9072 XAF. Fee paid: 0 XAF. Financial Transaction Id: [PHONE_6862]. Try to win up to 100 000 F every month for 1 year by sending at least 2000F on *126# or MoMo App to your loved ones.,SMS
orig_user_007,2023-04-10,18:01:34,Received,MobileMoney,MobileMoney,"You [CONTACT_EECD] ([PHONE_0995]) have via agent: ONGBASSOBEN LINDA ARMANDE PASCAL SARL ([PHONE_6243] -), withdrawn 1050 XAF from your mobile money account: 50793952 at 2023-04-10 18:01:32 and you can now collect your money in cash. Your new balance: 7972 XAF. Fee paid: 50 XAF. Message from agent: -. Financial Transaction Id: [PHONE_1024]. Try to win up to 25000F everyday by making a withdrawal of at [CONTACT_8451] 2000F on *126*14*numero d'agent*montant#.",SMS
orig_user_007,2023-04-11,08:31:17,Received,MobileMoney,MobileMoney,Yello. Dial *126# to authorise payment of FCFA 500 from MTNC BUNDLES_FORFAITS. Approval ID: [PHONE_7280].,SMS
orig_user_007,2023-04-11,08:32:10,Received,MobileMoney,MobileMoney,"Hello, A transaction of 500 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2023-04-11 08:31:16. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:7472 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: [PHONE_2081]. External Transaction Id: 6525062264753303762.",SMS
orig_user_007,2023-04-12,15:38:50,Received,MobileMoney,MobileMoney,You have received 10000 XAF from [CONTACT_1095] ([PHONE_8608]) on your mobile money account at 2023-04-12 15:38:48. Message from sender: transport . Your new balance:17472 XAF. Financial Transaction Id: [PHONE_7956].,SMS
orig_user_007,2023-04-12,18:24:48,Received,MobileMoney,MobileMoney,"You [CONTACT_EECD] ([PHONE_0995]) have via agent: ARNAUD KEDA TEMATEU ([PHONE_8795] -), withdrawn 1000 XAF from your mobile money account: 50793952 at 2023-04-12 18:24:25 and you can now collect your money in cash. Your new balance: 16422 XAF. Fee paid: 50 XAF. Message from agent: -. Financial Transaction Id: [PHONE_2706]. Try to win up to 25000F everyday by making a withdrawal of at [CONTACT_8451] 2000F on *126*14*numero d'agent*montant#.",SMS
orig_user_007,2023-04-13,09:16:01,Received,MobileMoney,MobileMoney,Yello. Dial *126# to authorise payment of FCFA 250 from SWICTHN Online Payment. Approval ID: [PHONE_3620].,SMS
orig_user_007,2023-04-13,09:17:00,Received,MobileMoney,MobileMoney,"Hello, A transaction of 250 XAF by SWICTHN Online Payment  ([PHONE_6308]) on your mobile money account successfully completed at 2023-04-13 09:16:39. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: Top up. Your new balance:16172 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: [PHONE_7724]. External Transaction Id: 5176764.",SMS
orig_user_007,2023-04-13,20:10:32,Received,MobileMoney,MobileMoney,Yello. Dial *126# to authorise payment of FCFA 100 from MTNC BUNDLES_FORFAITS. Approval ID: [PHONE_9482].,SMS
orig_user_007,2023-04-13,20:14:11,Received,MobileMoney,MobileMoney,"Hello, A transaction of 100 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2023-04-13 20:10:49. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:16072 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: [PHONE_2663]. External Transaction Id: 3716142690482269408.",SMS
orig_user_007,2023-04-14,09:26:41,Received,MobileMoney,MobileMoney,You have transferred 2000 XAF to [CONTACT_2DF5] ([PHONE_9911]) from your mobile money account 50793952 at 2023-04-14 09:26:36. Your new balance: 14062 XAF. Message from sender: . Message to receiver: . Financial Transaction Id: [PHONE_2193]. Try to win up to 100 000 F every month for 1 year by sending at least 2000F on *126# or MoMo App to your loved ones.,SMS
orig_user_007,2023-04-14,09:35:47,Received,MobileMoney,MobileMoney,"You [CONTACT_EECD] ([PHONE_0995]) have via agent: TANGO BRANDON CHOFOR COMMUNICATION WORLD ([PHONE_0885] -), withdrawn 2000 XAF from your mobile money account: 50793952 at 2023-04-14 09:35:44 and you can now collect your money in cash. Your new balance: 12012 XAF. Fee paid: 50 XAF. Message from agent: -. Financial Transaction Id: [PHONE_5858]. Try to win up to 25000F everyday by making a withdrawal of at [CONTACT_8451] 2000F on *126*14*numero d'agent*montant#.",SMS
orig_user_007,2023-04-15,08:34:05,Received,MobileMoney,MobileMoney,You have transferred 500 XAF to [CONTACT_29A8] ([PHONE_8239]) from your mobile money account 50793952 at 2023-04-15 08:34:00. Your new balance: 11510 XAF. Message from sender: . Message to receiver: . Financial Transaction Id: [PHONE_3625]. Try to win up to 100 000 F every month for 1 year by sending at least 2000F on *126# or MoMo App to your loved ones.,SMS
orig_user_007,2023-04-15,10:13:17,Received,MobileMoney,MobileMoney,"You [CONTACT_EECD] ([PHONE_0995]) have via agent: NKEZIH ANITA AFORTIAH NEW DREAM ([PHONE_9836] -), withdrawn 2000 XAF from your mobile money account: 50793952 at 2023-04-15 10:13:13 and you can now collect your money in cash. Your new balance: 9460 XAF. Fee paid: 50 XAF. Message from agent: -. Financial Transaction Id: [PHONE_0188]. Try to win up to 25000F everyday by making a withdrawal of at [CONTACT_8451] 2000F on *126*14*numero d'agent*montant#.",SMS
orig_user_007,2023-04-15,18:31:23,Received,MobileMoney,MobileMoney,You have transferred 100 XAF to [CONTACT_7CB0] ([PHONE_4416]) from your mobile money account 50793952 at 2023-04-15 18:31:19. Your new balance: 9360 XAF. Message from sender: . Message to receiver: . Financial Transaction Id: [PHONE_2889]. Try to win up to 100 000 F every month for 1 year by sending at least 2000F on *126# or MoMo App to your loved ones.,SMS
orig_user_007,2023-04-16,10:39:43,Received,MobileMoney,MobileMoney,"Hello, A transaction of 100 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2023-04-16 10:38:58. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:9260 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: [PHONE_3096]. External Transaction Id: 7648186530503533421.",SMS
orig_user_007,2023-04-16,10:39:53,Received,MobileMoney,MobileMoney,Yello. Dial *126# to authorise payment of FCFA 100 from MTNC BUNDLES_FORFAITS. Approval ID: [PHONE_3387].,SMS
orig_user_007,2023-04-16,10:57:11,Received,MobileMoney,MobileMoney,"You [CONTACT_EECD] ([PHONE_0995]) have via agent: NEW DREAM FOMBASSE ZITA LAPAH ([PHONE_0310] -), withdrawn 5000 XAF from your mobile money account: 50793952 at 2023-04-16 10:57:08 and you can now collect your money in cash. Your new balance: 4160 XAF. Fee paid: 100 XAF. Message from agent: -. Financial Transaction Id: [PHONE_9377]. Try to win up to 25000F everyday by making a withdrawal of at [CONTACT_8451] 2000F on *126*14*numero d'agent*montant#.",SMS
orig_user_007,2023-04-17,18:46:38,Received,MobileMoney,MobileMoney,You have transferred 1200 XAF to [CONTACT_1095] ([PHONE_8608]) from your mobile money account 50793952 at 2023-04-17 18:46:35. Your new balance: 2954 XAF. Message from sender: . Message to receiver: . Financial Transaction Id: [PHONE_8842]. Try to win up to 100 000 F every month for 1 year by sending at least 2000F on *126# or MoMo App to your loved ones.,SMS
orig_user_007,2023-04-18,07:17:04,Received,MobileMoney,MobileMoney,"You [CONTACT_EECD] ([PHONE_0995]) have via agent: JEAN PIERRE NGUIMATSIA JIAZET ([PHONE_5136] -), withdrawn 1600 XAF from your mobile money account: 50793952 at 2023-04-18 07:17:00 and you can now collect your money in cash. Your new balance: 1304 XAF. Fee paid: 50 XAF. Message from agent: -. Financial Transaction Id: [PHONE_9846]. Try to win up to 25000F everyday by making a withdrawal of at [CONTACT_8451] 2000F on *126*14*numero d'agent*montant#.",SMS
orig_user_007,2023-04-19,09:48:01,Received,MobileMoney,MobileMoney,You have received 10000 XAF from [CONTACT_1095] ([PHONE_8608]) on your mobile money account at 2023-04-19 09:47:51. Message from sender: allowance . Your new balance:11304 XAF. Financial Transaction Id: [PHONE_2641].,SMS
orig_user_007,2023-04-19,17:55:57,Received,MobileMoney,MobileMoney,You have withdrawn 2000 XAF from your mobile m[CONTACT_ED2B]ey account at  [CONTACT_ED2B] 2023-04-19 17:55:33. Your new balance:9254 XAF. Financial Transaction Id: [PHONE_5457]. Try to win up to 25000F everyday by making a withdrawal of at least 2000F on *126*14*numero d'agent*montant#.,SMS
orig_user_007,2023-04-21,08:43:16,Received,MobileMoney,MobileMoney,You have withdrawn 1000 XAF from your mobile m[CONTACT_ED2B]ey account at  [CONTACT_ED2B] 2023-04-21 08:42:55. Your new balance:8204 XAF. Financial Transaction Id: [PHONE_2335]. Try to win up to 25000F everyday by making a withdrawal of at least 2000F on *126*14*numero d'agent*montant#.,SMS
